kecamatan,kelas_then_1,kelas_then_2,kelas_now_1,kelas_now_2,luas
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379673884
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334746284222
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379673877
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379674202
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379673877
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334783764424
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18736908799091
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18447243822346
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379673877
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18584332091506
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18374826696413
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.1833865941609
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18353980765755
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18509318823482
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18341316445401
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379675356
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18343359863579
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18335119620423
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379674361
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18929597816484
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18348121090347
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18490863199845
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379673877
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18372388126723
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379673877
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379673877
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379673877
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18782330266829
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379673877
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18460349979409
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.19100249401494
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379673877
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379691885
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18395632038368
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18529222981838
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.1834302387052
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.1833437967442
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.3144790247543
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.1833437967547
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18363161545449
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18408931705919
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18363145011439
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379677772
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18338412954214
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379673877
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334381705264
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379677638
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18339814056089
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18488164645073
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18539046069302
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18355008484869
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18341436488672
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18335565768439
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18345938959919
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18341294146325
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334921959885
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18342188270671
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.183343796753
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18339303104771
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379673877
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18337649507848
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18387059392466
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18336485348923
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334584102556
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18351244823619
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379675936
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379673877
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334671404653
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18339991097184
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18335612254976
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18748577818556
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18344629757491
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379673877
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334473174992
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18362130753937
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.20124064637005
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18337241816151
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18344745026518
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18334379678752
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18357719950335
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.1833437967726
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18436301632981
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18410016648296
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.1835772413215
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18357398601085
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.1834111811009
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18335471747917
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18366720788974
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18335996641486
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.2099687474101
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18438796899857
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.1833437967391
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18439523758066
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.20356010751116
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18491310974639
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18336376638808
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.20521825097066
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18388299326284
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.19424363614856
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.19243412637526
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.1853351634181
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,7.18488342777565
Tebet,Perairan,Perairan,Terbangun,Terbangun,7.24358701918641
Tebet,Sawah,Belum Terbangun,Terbangun,Terbangun,7.26637596153478
Tebet,Sawah,Belum Terbangun,Terbangun,Terbangun,7.20255763824818
Tebet,Sawah,Belum Terbangun,Terbangun,Terbangun,7.21458109340098
Tebet,Sawah,Belum Terbangun,Terbangun,Terbangun,7.18753491934969
Tebet,Sawah,Belum Terbangun,Terbangun,Terbangun,7.18421806859561
Tebet,Sawah,Belum Terbangun,Terbangun,Terbangun,7.22814781468118
Tebet,Sawah,Belum Terbangun,Terbangun,Terbangun,7.28415991614407
Tebet,Sawah,Belum Terbangun,Terbangun,Terbangun,7.19327924946506
Tebet,Sawah,Belum Terbangun,Terbangun,Terbangun,7.18389411221962
Tebet,Sawah,Belum Terbangun,Terbangun,Terbangun,7.1857835867535
Tebet,Terbangun,Terbangun,Terbangun,Terbangun,7.19709249277844
Tebet,Lahan Kosong Berpenghuni,Belum Terbangun,Kebun,Belum Terbangun,5.2176384673302
Tebet,Jalan,Terbangun,Kebun,Belum Terbangun,0.871213892125289
Tebet,Rel,Terbangun,Kebun,Belum Terbangun,0.567184699486208
Tebet,Kampung,Terbangun,Kebun,Belum Terbangun,1.77761127266029
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.409003246749635
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405202648482272
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.40843765454095
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.4309990210462
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405683018806369
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116465459
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405515612242499
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116533618
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.407171252191001
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.4075769702485
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.409424863287681
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.409709551012944
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.43721286353409
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405212829276738
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116451629
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116450325
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405403796104276
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405296548451982
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.40514255341101
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405204896264604
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116489305
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405094005903178
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405095567773751
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405092750821842
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.410500944867091
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.409894382690677
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405107545103287
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.41730916693967
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.413404132344124
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405130913867621
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405284127364268
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.418723972538227
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405322431307986
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116460281
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405699856751801
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.40604347716009
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116579967
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.42203183241088
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405225530610287
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.406652951705167
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.408715970368053
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.406432001144857
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405498303236584
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116445529
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.40508811678923
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.410633384803218
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116982601
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.422548429339696
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.425466082260729
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116645628
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116625563
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.406016578321074
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.407164562632782
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.407493470723081
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116480862
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.852554063317148
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116461415
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.414529785585539
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.41129471103725
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.4070176022925
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116506425
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405699149042742
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116458878
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.4053680760111
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116717126
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.406029449785788
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.40664670821023
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.419214887631233
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405294404555406
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.406726712398549
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405108245968804
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405858468271649
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.406046759283472
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405499746977895
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405498351451741
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088266924978
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.406000218629313
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405140406197435
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405603421865018
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.407810266863996
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.40538527212115
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.40537692238993
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405521387356329
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116521179
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116446314
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405091033753246
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405417581795155
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405283819000478
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.423522469788134
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.406000105277731
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405405117303777
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405326803781514
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405365627246087
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.462752132850439
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405909812949126
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.407161364001165
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405224371309481
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.406306637748598
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116479312
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.419962366097166
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.407289650085606
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405321561028314
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405318305717661
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405155500807718
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.40509903718599
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405411527596559
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405232778044802
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.492387732260193
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.407045277715316
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405088116445822
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.407976986620671
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.448543350033792
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.409221083362247
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405404439880136
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.429929835277828
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.405627312969555
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.455999496204643
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.457234893773425
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.411569143650221
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.407052513646053
Tebet,Perairan,Perairan,Kebun,Belum Terbangun,0.479930720044091
Tebet,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.57796599979375
Tebet,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.509266271419131
Tebet,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.493654275553846
Tebet,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.418877206523819
Tebet,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.4096714411552
Tebet,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.561162516510269
Tebet,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.608593926740109
Tebet,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.484577942764392
Tebet,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.408035281519998
Tebet,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.408481830256083
Tebet,Terbangun,Terbangun,Kebun,Belum Terbangun,0.547379952063542
Tebet,Lahan Kosong Berpenghuni,Belum Terbangun,Perairan,Perairan,5.4138447381583
Tebet,Jalan,Terbangun,Perairan,Perairan,0.762888509989363
Tebet,Rel,Terbangun,Perairan,Perairan,0.477532547057422
Tebet,Kampung,Terbangun,Perairan,Perairan,1.6539008424626
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.31754660615975
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.316931481287193
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.320166487345871
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.339717803750365
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.31741185161129
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.31681694927038
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.31724444504742
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.316816949349073
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.318900084995922
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.319305803053421
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.317690232044956
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.321650117583899
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.34355660659969
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.316885860156814
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.31681694925655
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.316816949255246
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.317132628909197
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.317025381256903
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.316871386215931
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.316933729069525
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.316816949294226
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.316822838708099
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.316824400578672
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.31681754272073
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.318204486419741
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.320567513279268
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.316836377908208
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.327217145356874
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.325208512675693
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.316816949250404
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.316816949250101
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.330452805343148
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.317051264112907
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.316816949265202
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.317428689556722
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.317772309965011
Tebet,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.316816949384888
